内蒙古卫视hd,udp://239.29.0.2:5000
IPTV野外,udp://239.29.1.25:5001
IPTV法制,udp://239.29.1.22:5001
谍战剧场,udp://239.29.1.24:5001
城市剧场,udp://239.29.1.47:5001
古装剧场,udp://239.29.1.42:5001
武侠剧场,udp://239.29.1.65:5001
动作影院,udp://239.29.1.36:5001
军旅剧场,udp://239.29.1.35:5001
喜剧影院,udp://239.29.1.44:5001
家庭影院,udp://239.29.1.52:5001
音乐现场,udp://239.29.1.88:5001
少儿动画,udp://239.29.1.53:5001
金鹰卡通,udp://239.29.1.85:5001
卡酷少儿,udp://239.29.1.41:5001
嘉佳卡通,udp://239.29.0.126:5000
优漫卡通,udp://239.29.0.127:5000
哈哈炫动,udp://239.29.0.128:5000
相声小品,udp://239.29.1.23:5001
七彩戏剧,udp://239.29.1.26:5001
东方财经,udp://239.29.1.29:5001
收视指南,udp://239.29.1.58:5001
热播剧场,udp://239.29.1.75:5001
经典电影,udp://239.29.1.78:5001
魅力时尚,udp://239.29.1.89:5001
